,Year,Taxon,Class,Importer,Exporter,Purpose,Source
64979,2016,Scleractinia spp.,Anthozoa,SM,TO,T,W
64980,2016,Scleractinia spp.,Anthozoa,TH,ID,T,W
64981,2016,Scleractinia spp.,Anthozoa,TH,US,T,I
64982,2016,Scleractinia spp.,Anthozoa,TR,ID,T,W
64983,2016,Scleractinia spp.,Anthozoa,TR,ID,T,W
64984,2016,Scleractinia spp.,Anthozoa,TT,US,T,W
64985,2016,Scleractinia spp.,Anthozoa,TW,ID,T,W
64986,2016,Scleractinia spp.,Anthozoa,UA,ID,T,W
64987,2016,Scleractinia spp.,Anthozoa,US,AU,T,W
64988,2016,Scleractinia spp.,Anthozoa,US,AU,T,W
64989,2016,Scleractinia spp.,Anthozoa,US,AU,P,I
64990,2016,Scleractinia spp.,Anthozoa,US,AU,T,I
64991,2016,Scleractinia spp.,Anthozoa,US,AU,T,W
64992,2016,Scleractinia spp.,Anthozoa,US,AU,T,C
64993,2016,Scleractinia spp.,Anthozoa,US,AU,T,W
64994,2016,Scleractinia spp.,Anthozoa,US,BR,P,I
64995,2016,Scleractinia spp.,Anthozoa,US,BS,P,I
64996,2016,Scleractinia spp.,Anthozoa,US,BS,T,I
64997,2016,Scleractinia spp.,Anthozoa,US,CN,P,I
64998,2016,Scleractinia spp.,Anthozoa,US,CN,T,W
64999,2016,Scleractinia spp.,Anthozoa,US,CO,P,I
65000,2016,Scleractinia spp.,Anthozoa,US,CU,T,I
65001,2016,Scleractinia spp.,Anthozoa,US,DE,P,I
65002,2016,Scleractinia spp.,Anthozoa,US,DM,S,W
65003,2016,Scleractinia spp.,Anthozoa,US,FJ,T,W
65004,2016,Scleractinia spp.,Anthozoa,US,FJ,T,W
65005,2016,Scleractinia spp.,Anthozoa,US,FJ,T,W
65006,2016,Scleractinia spp.,Anthozoa,US,FJ,T,W
65007,2016,Scleractinia spp.,Anthozoa,US,FJ,T,W
65008,2016,Scleractinia spp.,Anthozoa,US,FM,P,I
65009,2016,Scleractinia spp.,Anthozoa,US,FM,P,I
65010,2016,Scleractinia spp.,Anthozoa,US,FM,P,I
65011,2016,Scleractinia spp.,Anthozoa,US,FM,P,I
65012,2016,Scleractinia spp.,Anthozoa,US,GD,P,I
65013,2016,Scleractinia spp.,Anthozoa,US,GH,T,I
65014,2016,Scleractinia spp.,Anthozoa,US,HK,T,W
65015,2016,Scleractinia spp.,Anthozoa,US,HK,T,W
65016,2016,Scleractinia spp.,Anthozoa,US,HK,T,W
65017,2016,Scleractinia spp.,Anthozoa,US,HK,T,W
65018,2016,Scleractinia spp.,Anthozoa,US,HK,T,I
65019,2016,Scleractinia spp.,Anthozoa,US,HT,P,I
65020,2016,Scleractinia spp.,Anthozoa,US,HT,T,I
65021,2016,Scleractinia spp.,Anthozoa,US,HT,T,W
65022,2016,Scleractinia spp.,Anthozoa,US,ID,T,W
65023,2016,Scleractinia spp.,Anthozoa,US,ID,T,F
65024,2016,Scleractinia spp.,Anthozoa,US,ID,T,I
65025,2016,Scleractinia spp.,Anthozoa,US,ID,T,W
65026,2016,Scleractinia spp.,Anthozoa,US,ID,T,W
65027,2016,Scleractinia spp.,Anthozoa,US,ID,E,W
65028,2016,Scleractinia spp.,Anthozoa,US,ID,T,C
65029,2016,Scleractinia spp.,Anthozoa,US,ID,T,F
65030,2016,Scleractinia spp.,Anthozoa,US,ID,T,I
65031,2016,Scleractinia spp.,Anthozoa,US,ID,T,W
65032,2016,Scleractinia spp.,Anthozoa,US,JM,T,I
65033,2016,Scleractinia spp.,Anthozoa,US,JP,P,I
65034,2016,Scleractinia spp.,Anthozoa,US,JP,P,I
65035,2016,Scleractinia spp.,Anthozoa,US,JP,P,I
65036,2016,Scleractinia spp.,Anthozoa,US,KR,P,I
65037,2016,Scleractinia spp.,Anthozoa,US,KY,P,I
65038,2016,Scleractinia spp.,Anthozoa,US,MH,P,I
65039,2016,Scleractinia spp.,Anthozoa,US,MH,P,I
65040,2016,Scleractinia spp.,Anthozoa,US,MH,P,I
65041,2016,Scleractinia spp.,Anthozoa,US,MH,P,I
65042,2016,Scleractinia spp.,Anthozoa,US,MX,P,I
65043,2016,Scleractinia spp.,Anthozoa,US,MX,T,I
65044,2016,Scleractinia spp.,Anthozoa,US,MX,P,I
65045,2016,Scleractinia spp.,Anthozoa,US,MX,P,I
65046,2016,Scleractinia spp.,Anthozoa,US,MX,T,I
65047,2016,Scleractinia spp.,Anthozoa,US,MX,T,I
65048,2016,Scleractinia spp.,Anthozoa,US,MY,T,W
65049,2016,Scleractinia spp.,Anthozoa,US,PH,P,I
65050,2016,Scleractinia spp.,Anthozoa,US,PH,P,I
65051,2016,Scleractinia spp.,Anthozoa,US,PH,T,I
65052,2016,Scleractinia spp.,Anthozoa,US,PW,P,I
65053,2016,Scleractinia spp.,Anthozoa,US,PW,P,I
65054,2016,Scleractinia spp.,Anthozoa,US,PW,P,I
65055,2016,Scleractinia spp.,Anthozoa,US,SB,T,I
65056,2016,Scleractinia spp.,Anthozoa,US,TC,P,I
65057,2016,Scleractinia spp.,Anthozoa,US,TC,T,I
65058,2016,Scleractinia spp.,Anthozoa,US,TH,P,I
65059,2016,Scleractinia spp.,Anthozoa,US,TO,T,I
65060,2016,Scleractinia spp.,Anthozoa,US,TO,T,W
65061,2016,Scleractinia spp.,Anthozoa,US,TO,T,W
65062,2016,Scleractinia spp.,Anthozoa,US,TW,T,I
65063,2016,Scleractinia spp.,Anthozoa,US,TW,T,C
65064,2016,Scleractinia spp.,Anthozoa,US,TW,T,C
65065,2016,Scleractinia spp.,Anthozoa,US,VN,T,U
65066,2016,Scleractinia spp.,Anthozoa,US,VN,T,W
65067,2016,Scleractinia spp.,Anthozoa,US,VN,T,F
65068,2016,Scleractinia spp.,Anthozoa,US,VN,T,I
65069,2016,Scleractinia spp.,Anthozoa,US,VN,T,W
65070,2016,Scleractinia spp.,Anthozoa,US,VN,T,W
65071,2016,Scleractinia spp.,Anthozoa,UZ,MY,T,D
65072,2016,Scleractinia spp.,Anthozoa,UZ,MY,T,W
65073,2016,Scleractinia spp.,Anthozoa,ZA,ID,T,W
65074,2016,Serpentes spp.,Reptilia,JP,DE,T,C
65075,2016,Serpentes spp.,Reptilia,JP,ID,T,W
65076,2016,Serpentes spp.,Reptilia,JP,NL,T,C
65077,2016,Strigiformes spp.,Aves,US,MX,P,I
65078,2016,Strigiformes spp.,Aves,US,MX,P,I
65079,2016,Strigiformes spp.,Aves,US,MX,P,I
65080,2016,Strigiformes spp.,Aves,US,MX,T,I
65081,2016,Cairina moschata,Aves,AD,FR,T,C
65082,2016,Cairina moschata,Aves,AE,FR,T,C
65083,2016,Cairina moschata,Aves,BR,FR,T,C
65084,2016,Cairina moschata,Aves,CA,FR,T,C
65085,2016,Cairina moschata,Aves,CH,FR,T,C
65086,2016,Cairina moschata,Aves,CL,FR,T,C
65087,2016,Cairina moschata,Aves,CO,FR,T,C
65088,2016,Cairina moschata,Aves,EC,FR,T,C
65089,2016,Cairina moschata,Aves,FR,FR,T,C
65090,2016,Cairina moschata,Aves,IL,FR,T,C
65091,2016,Cairina moschata,Aves,KZ,FR,T,C
65092,2016,Cairina moschata,Aves,MA,FR,T,C
65093,2016,Cairina moschata,Aves,MX,FR,T,C
65095,2016,Cairina moschata,Aves,NO,FR,T,C
65096,2016,Cairina moschata,Aves,RU,FR,T,C
65097,2016,Cairina moschata,Aves,TN,FR,T,C
65098,2016,Cairina moschata,Aves,TW,FR,T,C
65099,2016,Cairina moschata,Aves,UA,FR,T,C
65100,2016,Cairina moschata,Aves,US,FR,T,C
65101,2016,Cairina moschata,Aves,US,FR,T,C
65102,2016,Cairina moschata,Aves,US,JP,T,C
65103,2016,Cairina moschata,Aves,ZA,FR,T,C
65104,2016,Dendrocygna autumnalis,Aves,US,MX,H,I
65105,2016,Antilope cervicapra,Mammalia,AR,AU,H,W
65106,2016,Antilope cervicapra,Mammalia,AT,AR,H,W
65107,2016,Antilope cervicapra,Mammalia,AT,AR,P,W
65108,2016,Antilope cervicapra,Mammalia,AT,AR,T,W
65109,2016,Antilope cervicapra,Mammalia,AT,CH,Z,C
65110,2016,Antilope cervicapra,Mammalia,AU,AR,H,W
65111,2016,Antilope cervicapra,Mammalia,AU,US,T,C
65112,2016,Antilope cervicapra,Mammalia,BE,AR,H,I
65113,2016,Antilope cervicapra,Mammalia,BE,AR,H,W
65114,2016,Antilope cervicapra,Mammalia,BR,AR,H,W
65115,2016,Antilope cervicapra,Mammalia,CA,AR,H,W
65116,2016,Antilope cervicapra,Mammalia,CA,US,H,C
65117,2016,Antilope cervicapra,Mammalia,CA,US,H,W
65118,2016,Antilope cervicapra,Mammalia,CA,US,P,R
65119,2016,Antilope cervicapra,Mammalia,CA,US,T,W
65120,2016,Antilope cervicapra,Mammalia,CL,AR,H,W
65121,2016,Antilope cervicapra,Mammalia,CZ,AR,H,W
65122,2016,Antilope cervicapra,Mammalia,DE,AR,H,I
65123,2016,Antilope cervicapra,Mammalia,DE,AR,H,W
65124,2016,Antilope cervicapra,Mammalia,DK,AR,H,W
65125,2016,Antilope cervicapra,Mammalia,EC,AR,H,W
65126,2016,Antilope cervicapra,Mammalia,ES,AR,H,W
65127,2016,Antilope cervicapra,Mammalia,ES,AR,P,W
65128,2016,Antilope cervicapra,Mammalia,FR,AR,H,W
65129,2016,Antilope cervicapra,Mammalia,FR,FR,P,C
65130,2016,Antilope cervicapra,Mammalia,GB,AR,H,W
65131,2016,Antilope cervicapra,Mammalia,GR,AR,H,W
65132,2016,Antilope cervicapra,Mammalia,IT,US,H,C
65133,2016,Antilope cervicapra,Mammalia,LV,AR,H,W
65134,2016,Antilope cervicapra,Mammalia,MX,US,H,C
65135,2016,Antilope cervicapra,Mammalia,MX,US,T,C
65136,2016,Antilope cervicapra,Mammalia,MX,US,T,W
65138,2016,Antilope cervicapra,Mammalia,NZ,US,T,C
65139,2016,Antilope cervicapra,Mammalia,PA,AR,H,W
65140,2016,Antilope cervicapra,Mammalia,PE,AR,H,W
65141,2016,Antilope cervicapra,Mammalia,PK,AR,H,W
65142,2016,Antilope cervicapra,Mammalia,PL,AR,H,W
65143,2016,Antilope cervicapra,Mammalia,RO,AR,H,W
65144,2016,Antilope cervicapra,Mammalia,RU,AR,H,W
65145,2016,Antilope cervicapra,Mammalia,SE,AR,H,W
65146,2016,Antilope cervicapra,Mammalia,SE,ZA,H,F
65147,2016,Antilope cervicapra,Mammalia,SN,BE,T,C
65148,2016,Antilope cervicapra,Mammalia,SV,US,H,W
65149,2016,Antilope cervicapra,Mammalia,SV,US,T,W
65150,2016,Antilope cervicapra,Mammalia,TR,CZ,T,C
65151,2016,Antilope cervicapra,Mammalia,TR,CZ,Z,C
65152,2016,Antilope cervicapra,Mammalia,UA,CZ,T,C
65153,2016,Antilope cervicapra,Mammalia,US,AR,H,I
65154,2016,Antilope cervicapra,Mammalia,US,AR,H,W
65155,2016,Antilope cervicapra,Mammalia,US,AR,P,W
65156,2016,Antilope cervicapra,Mammalia,US,AU,H,W
65157,2016,Antilope cervicapra,Mammalia,US,CA,H,C
65158,2016,Antilope cervicapra,Mammalia,US,CA,P,W
65159,2016,Antilope cervicapra,Mammalia,US,MX,H,W
65160,2016,Antilope cervicapra,Mammalia,US,MX,H,C
65161,2016,Antilope cervicapra,Mammalia,US,PK,H,W
65162,2016,Antilope cervicapra,Mammalia,US,ZA,H,W
65163,2016,Antilope cervicapra,Mammalia,XX,AR,H,W
65164,2016,Antilope cervicapra,Mammalia,ZA,AR,H,W
65165,2016,Antilope cervicapra,Mammalia,ZA,US,H,C
65166,2016,Antilope cervicapra,Mammalia,ZA,US,H,W
65167,2016,Antilope cervicapra,Mammalia,ZA,US,T,C
65168,2016,Boselaphus tragocamelus,Mammalia,AR,US,H,F
65169,2016,Boselaphus tragocamelus,Mammalia,CA,US,P,I
65170,2016,Boselaphus tragocamelus,Mammalia,CA,US,T,C
65171,2016,Boselaphus tragocamelus,Mammalia,NZ,CA,H,O
65172,2016,Boselaphus tragocamelus,Mammalia,TR,PL,Z,C
65173,2016,Boselaphus tragocamelus,Mammalia,TR,PL,Z,O
65174,2016,Boselaphus tragocamelus,Mammalia,US,IN,T,I
65175,2016,Boselaphus tragocamelus,Mammalia,US,PK,H,W
65177,2016,Bubalus arnee,Mammalia,US,IN,T,I
65178,2016,Bubalus arnee,Mammalia,US,IN,T,I
65179,2016,Capra spp.,Mammalia,PH,AT,H,W
65180,2016,Capra hircus aegagrus,Mammalia,AR,TR,H,W
65181,2016,Capra hircus aegagrus,Mammalia,AU,PK,H,W
65182,2016,Capra hircus aegagrus,Mammalia,AU,TR,H,W
65183,2016,Capra hircus aegagrus,Mammalia,CA,PK,H,W
65184,2016,Capra hircus aegagrus,Mammalia,CA,TR,H,W
65185,2016,Capra hircus aegagrus,Mammalia,DE,PK,H,W
65186,2016,Capra hircus aegagrus,Mammalia,DE,TR,H,W
65187,2016,Capra hircus aegagrus,Mammalia,DE,US,H,O
65188,2016,Capra hircus aegagrus,Mammalia,ES,PK,H,U
65189,2016,Capra hircus aegagrus,Mammalia,ES,PK,H,W
65190,2016,Capra hircus aegagrus,Mammalia,ES,TR,H,W
65192,2016,Capra hircus aegagrus,Mammalia,GB,QA,S,F
65193,2016,Capra hircus aegagrus,Mammalia,GB,TR,H,W
65194,2016,Capra hircus aegagrus,Mammalia,MX,PK,H,W
65195,2016,Capra hircus aegagrus,Mammalia,MX,TR,H,W
65196,2016,Capra hircus aegagrus,Mammalia,NL,TR,H,W
65197,2016,Capra hircus aegagrus,Mammalia,RU,PK,H,W
65198,2016,Capra hircus aegagrus,Mammalia,RU,TR,H,W
65199,2016,Capra hircus aegagrus,Mammalia,US,AM,H,W
65200,2016,Capra hircus aegagrus,Mammalia,US,AR,H,I
65201,2016,Capra hircus aegagrus,Mammalia,US,PK,H,W
65202,2016,Capra hircus aegagrus,Mammalia,US,TR,H,W
65203,2016,Capra hircus aegagrus,Mammalia,ZA,TR,H,W
65204,2016,Capra sibirica,Mammalia,AR,TJ,H,W
65205,2016,Capra sibirica,Mammalia,AT,MN,H,W
65206,2016,Capra sibirica,Mammalia,AU,PK,H,W
65207,2016,Capra sibirica,Mammalia,BE,MN,H,W
65208,2016,Capra sibirica,Mammalia,CA,MN,H,W
65209,2016,Capra sibirica,Mammalia,CA,PK,H,W
65210,2016,Capra sibirica,Mammalia,CH,MN,H,W
65211,2016,Capra sibirica,Mammalia,DE,KG,H,W
65212,2016,Capra sibirica,Mammalia,DE,MN,H,W
65213,2016,Capra sibirica,Mammalia,DE,PK,H,W
65214,2016,Capra sibirica,Mammalia,DK,KG,H,W
65215,2016,Capra sibirica,Mammalia,ES,KG,H,W
65216,2016,Capra sibirica,Mammalia,ES,KZ,H,W
65217,2016,Capra sibirica,Mammalia,ES,MN,H,W
65218,2016,Capra sibirica,Mammalia,ES,PK,H,U
65219,2016,Capra sibirica,Mammalia,ES,PK,H,W
65222,2016,Capra sibirica,Mammalia,FR,MN,H,W
65223,2016,Capra sibirica,Mammalia,HU,MN,H,W
65224,2016,Capra sibirica,Mammalia,IT,MN,H,W
65226,2016,Capra sibirica,Mammalia,MX,MN,H,W
65227,2016,Capra sibirica,Mammalia,PH,AT,P,W
65228,2016,Capra sibirica,Mammalia,RU,MN,H,W
65229,2016,Capra sibirica,Mammalia,RU,PK,H,W
65230,2016,Capra sibirica,Mammalia,TR,PK,H,W
65231,2016,Capra sibirica,Mammalia,US,CA,H,W
65232,2016,Capra sibirica,Mammalia,US,IT,T,I
65233,2016,Capra sibirica,Mammalia,US,KG,H,W
65234,2016,Capra sibirica,Mammalia,US,KG,H,I
65235,2016,Capra sibirica,Mammalia,US,KG,H,W
65236,2016,Capra sibirica,Mammalia,US,KZ,H,W
65237,2016,Capra sibirica,Mammalia,US,MN,H,W
65238,2016,Capra sibirica,Mammalia,US,PK,H,W
65239,2016,Capra sibirica,Mammalia,US,RU,H,W
65240,2016,Capra sibirica,Mammalia,US,TJ,H,I
65241,2016,Capra sibirica,Mammalia,US,TJ,H,W
65242,2016,Capra sibirica,Mammalia,US,TR,H,W
65243,2016,Capra sibirica,Mammalia,US,TR,H,W
65244,2016,Capra sibirica,Mammalia,US,TR,H,W
65245,2016,Gazella bennettii,Mammalia,GB,QA,S,F
65246,2016,Gazella bennettii,Mammalia,US,PK,H,W
65247,2016,Gazella dorcas,Mammalia,GB,QA,S,F
65248,2016,Gazella dorcas,Mammalia,QA,SD,P,C
65249,2016,Pseudois nayaur,Mammalia,AU,NP,H,W
65250,2016,Pseudois nayaur,Mammalia,CA,NP,H,W
65251,2016,Pseudois nayaur,Mammalia,DE,NP,H,W
65252,2016,Pseudois nayaur,Mammalia,ES,NP,H,W
65254,2016,Pseudois nayaur,Mammalia,FR,NP,H,W
65255,2016,Pseudois nayaur,Mammalia,IT,PK,H,W
65256,2016,Pseudois nayaur,Mammalia,SE,NP,H,W
65257,2016,Pseudois nayaur,Mammalia,US,NP,H,W
65258,2016,Burhinus bistriatus,Aves,SE,US,S,W
65259,2016,Calyptocephalella gayi,Amphibia,JP,CL,T,C
65260,2016,Canis aureus,Mammalia,CH,DE,Q,O
65261,2016,Canis aureus,Mammalia,CN,ZA,T,W
65262,2016,Canis aureus,Mammalia,ES,RS,P,W
65263,2016,Canis aureus,Mammalia,MX,ET,H,W
65264,2016,Canis aureus,Mammalia,RU,ET,H,W
65265,2016,Canis aureus,Mammalia,US,ET,S,I
65266,2016,Canis aureus,Mammalia,US,ET,H,W
65267,2016,Canis aureus,Mammalia,US,FR,H,W
65268,2016,Canis aureus,Mammalia,US,FR,T,W
65269,2016,Canis aureus,Mammalia,US,GE,S,I
65270,2016,Canis aureus,Mammalia,US,HR,H,W
65271,2016,Canis aureus,Mammalia,US,TZ,H,W
65272,2016,Canis aureus,Mammalia,ZA,ET,H,W
65273,2016,Vulpes vulpes,Mammalia,US,AR,T,W
65274,2016,Sarcoramphus papa,Aves,AT,BR,H,C
65275,2016,Sarcoramphus papa,Aves,CA,US,S,W
65276,2016,Sarcoramphus papa,Aves,DE,US,S,W
65277,2016,Axis porcinus,Mammalia,AR,AU,H,W
65278,2016,Axis porcinus,Mammalia,AR,US,H,F
65279,2016,Axis porcinus,Mammalia,AR,ZA,H,W
65280,2016,Axis porcinus,Mammalia,US,AU,H,W
65281,2016,Axis porcinus,Mammalia,US,GB,H,I
65282,2016,Axis porcinus,Mammalia,US,PK,H,W
65283,2016,Axis porcinus,Mammalia,US,ZA,H,F
65284,2016,Axis porcinus,Mammalia,US,ZA,H,I
65285,2016,Axis porcinus,Mammalia,US,ZA,H,W
65286,2016,Mazama temama cerasina,Mammalia,US,MX,H,W
65287,2016,Macrochelys temminckii,Reptilia,CN,US,T,W
65288,2016,Macrochelys temminckii,Reptilia,CZ,CL,T,W
65289,2016,Macrochelys temminckii,Reptilia,HK,US,T,W
65290,2016,Macrochelys temminckii,Reptilia,ID,HK,T,W
65291,2016,Macrochelys temminckii,Reptilia,MO,US,T,W
65292,2016,Macrochelys temminckii,Reptilia,MY,HK,T,W
65293,2016,Macrochelys temminckii,Reptilia,PH,MY,B,W
65294,2016,Macrochelys temminckii,Reptilia,PH,MY,T,W
65295,2016,Atretium schistosum,Reptilia,MX,ES,T,O
65296,2016,Cerberus rynchops,Reptilia,CH,IT,T,W
65297,2016,Cerberus rynchops,Reptilia,DE,PH,T,W
65298,2016,Cerberus rynchops,Reptilia,ES,ID,T,W
65299,2016,Cerberus rynchops,Reptilia,HK,ID,T,W
65303,2016,Cerberus rynchops,Reptilia,JP,ID,T,W
65304,2016,Cerberus rynchops,Reptilia,MX,IT,T,W
65305,2016,Cerberus rynchops,Reptilia,PT,ID,T,W
65307,2016,Cerberus rynchops,Reptilia,TR,BR,T,W
65308,2016,Cerberus rynchops,Reptilia,US,BR,T,W
65309,2016,Cerberus rynchops,Reptilia,US,IT,T,W
65310,2016,Cerberus rynchops,Reptilia,US,IT,T,W
65311,2016,Cerberus rynchops,Reptilia,US,MX,T,W
65312,2016,Cerberus rynchops,Reptilia,US,MX,T,C
65313,2016,Cerberus rynchops,Reptilia,US,MX,T,W
65314,2016,Xenochrophis spp.,Reptilia,CA,ID,T,W
65315,2016,Xenochrophis spp.,Reptilia,GB,ID,T,W
65316,2016,Xenochrophis spp.,Reptilia,NL,ID,T,W
65317,2016,Xenochrophis spp.,Reptilia,US,ID,T,W
65318,2016,Xenochrophis piscator,Reptilia,CN,ID,T,W
65319,2016,Xenochrophis piscator,Reptilia,KR,ID,T,W
65321,2016,Nesoenas mayeri,Aves,GB,JE,S,C
65323,2016,Corallium spp.,Anthozoa,CH,FR,T,O
65324,2016,Corallium spp.,Anthozoa,CH,FR,T,O
65325,2016,Corallium spp.,Anthozoa,CH,GB,T,O
65326,2016,Corallium spp.,Anthozoa,CH,SG,T,O
65327,2016,Corallium spp.,Anthozoa,CH,SG,T,O
65328,2016,Corallium spp.,Anthozoa,CN,DE,T,O
65329,2016,Corallium spp.,Anthozoa,CN,GB,T,O
65330,2016,Corallium spp.,Anthozoa,FR,CH,Q,O
65335,2016,Corallium spp.,Anthozoa,GB,GG,T,O
65336,2016,Corallium spp.,Anthozoa,HK,CH,T,O
65337,2016,Corallium spp.,Anthozoa,HK,DE,T,O
65338,2016,Corallium spp.,Anthozoa,HK,DE,T,O
65339,2016,Corallium spp.,Anthozoa,HK,FR,T,O
65340,2016,Corallium spp.,Anthozoa,HK,GB,T,O
65341,2016,Corallium spp.,Anthozoa,US,GB,T,O
65342,2016,Corallium elatius,Anthozoa,AE,FR,T,O
65343,2016,Corallium elatius,Anthozoa,AE,IT,T,W
65344,2016,Corallium elatius,Anthozoa,AE,SG,T,O
65345,2016,Corallium elatius,Anthozoa,AZ,IT,T,O
65347,2016,Corallium elatius,Anthozoa,BG,JP,T,O
65348,2016,Corallium elatius,Anthozoa,BH,IT,T,W
65349,2016,Corallium elatius,Anthozoa,CA,IT,T,O
65350,2016,Corallium elatius,Anthozoa,CH,AE,T,O
65351,2016,Corallium elatius,Anthozoa,CH,AE,T,O
65352,2016,Corallium elatius,Anthozoa,CH,AT,T,O
65353,2016,Corallium elatius,Anthozoa,CH,AT,T,O
65354,2016,Corallium elatius,Anthozoa,CH,DE,T,O
65355,2016,Corallium elatius,Anthozoa,CH,DE,T,O
65356,2016,Corallium elatius,Anthozoa,CH,FR,T,W
65357,2016,Corallium elatius,Anthozoa,CH,FR,T,W
65358,2016,Corallium elatius,Anthozoa,CH,FR,T,W
65359,2016,Corallium elatius,Anthozoa,CH,FR,T,O
65360,2016,Corallium elatius,Anthozoa,CH,FR,T,O
65361,2016,Corallium elatius,Anthozoa,CH,FR,T,O
65362,2016,Corallium elatius,Anthozoa,CH,FR,T,U
65363,2016,Corallium elatius,Anthozoa,CH,FR,T,W
65364,2016,Corallium elatius,Anthozoa,CH,FR,T,O
65365,2016,Corallium elatius,Anthozoa,CH,FR,T,O
65366,2016,Corallium elatius,Anthozoa,CH,FR,T,O
65367,2016,Corallium elatius,Anthozoa,CH,FR,T,U
65368,2016,Corallium elatius,Anthozoa,CH,GB,T,O
65369,2016,Corallium elatius,Anthozoa,CH,GB,T,O
65370,2016,Corallium elatius,Anthozoa,CH,IT,T,W
65371,2016,Corallium elatius,Anthozoa,CH,IT,T,O
65372,2016,Corallium elatius,Anthozoa,CH,IT,T,W
65373,2016,Corallium elatius,Anthozoa,CH,IT,T,O
65374,2016,Corallium elatius,Anthozoa,CH,IT,T,W
65375,2016,Corallium elatius,Anthozoa,CH,IT,T,O
65376,2016,Corallium elatius,Anthozoa,CH,IT,T,O
65377,2016,Corallium elatius,Anthozoa,CH,IT,T,W
65378,2016,Corallium elatius,Anthozoa,CH,IT,T,O
65379,2016,Corallium elatius,Anthozoa,CH,JP,T,O
65380,2016,Corallium elatius,Anthozoa,CH,JP,T,O
65381,2016,Corallium elatius,Anthozoa,CH,SG,T,O
65382,2016,Corallium elatius,Anthozoa,CH,US,T,O
65383,2016,Corallium elatius,Anthozoa,CH,US,T,O
65384,2016,Corallium elatius,Anthozoa,CH,US,T,O
65385,2016,Corallium elatius,Anthozoa,CL,CN,Q,O
65386,2016,Corallium elatius,Anthozoa,CN,CL,Q,O
65387,2016,Corallium elatius,Anthozoa,CN,FR,T,O
65388,2016,Corallium elatius,Anthozoa,CN,GB,T,O
65389,2016,Corallium elatius,Anthozoa,CN,IT,T,W
65390,2016,Corallium elatius,Anthozoa,CN,IT,T,O
65391,2016,Corallium elatius,Anthozoa,CN,IT,T,W
65392,2016,Corallium elatius,Anthozoa,CN,IT,T,O
65393,2016,Corallium elatius,Anthozoa,CN,IT,T,O
65394,2016,Corallium elatius,Anthozoa,CN,JP,T,W
65395,2016,Corallium elatius,Anthozoa,DE,CN,T,W
65396,2016,Corallium elatius,Anthozoa,FR,AE,T,O
65397,2016,Corallium elatius,Anthozoa,FR,AE,T,O
65398,2016,Corallium elatius,Anthozoa,FR,AE,T,O
65399,2016,Corallium elatius,Anthozoa,FR,AE,T,U
65408,2016,Corallium elatius,Anthozoa,FR,US,T,O
65412,2016,Corallium elatius,Anthozoa,HK,AE,T,W
65413,2016,Corallium elatius,Anthozoa,HK,AE,T,W
65414,2016,Corallium elatius,Anthozoa,HK,AE,T,O
65415,2016,Corallium elatius,Anthozoa,HK,AE,T,O
65416,2016,Corallium elatius,Anthozoa,HK,CH,T,O
65417,2016,Corallium elatius,Anthozoa,HK,CH,T,W
65418,2016,Corallium elatius,Anthozoa,HK,CH,T,O
65419,2016,Corallium elatius,Anthozoa,HK,CH,T,O
65420,2016,Corallium elatius,Anthozoa,HK,CH,T,O
65421,2016,Corallium elatius,Anthozoa,HK,CH,T,O
65422,2016,Corallium elatius,Anthozoa,HK,CH,T,U
65423,2016,Corallium elatius,Anthozoa,HK,FR,T,O
65424,2016,Corallium elatius,Anthozoa,HK,FR,T,O
65425,2016,Corallium elatius,Anthozoa,HK,GB,T,O
65426,2016,Corallium elatius,Anthozoa,HK,GB,T,O
65427,2016,Corallium elatius,Anthozoa,HK,IT,T,W
65428,2016,Corallium elatius,Anthozoa,HK,IT,T,W
65429,2016,Corallium elatius,Anthozoa,HK,IT,T,O
65430,2016,Corallium elatius,Anthozoa,HK,IT,T,W
65431,2016,Corallium elatius,Anthozoa,HK,IT,T,O
65432,2016,Corallium elatius,Anthozoa,HK,IT,T,O
65433,2016,Corallium elatius,Anthozoa,HK,JP,T,W
65434,2016,Corallium elatius,Anthozoa,HK,SG,T,U
65435,2016,Corallium elatius,Anthozoa,HK,SG,T,U
65436,2016,Corallium elatius,Anthozoa,IL,DE,T,O
65448,2016,Corallium elatius,Anthozoa,IT,JP,T,O
65452,2016,Corallium elatius,Anthozoa,IT,JP,T,W
65457,2016,Corallium elatius,Anthozoa,IT,US,T,O
65458,2016,Corallium elatius,Anthozoa,IT,US,T,W
65459,2016,Corallium elatius,Anthozoa,IT,US,T,O
65460,2016,Corallium elatius,Anthozoa,IT,US,T,W
65462,2016,Corallium elatius,Anthozoa,IT,US,T,O
65463,2016,Corallium elatius,Anthozoa,IT,US,T,W
65464,2016,Corallium elatius,Anthozoa,JP,CH,T,O
65465,2016,Corallium elatius,Anthozoa,JP,CH,T,W
65466,2016,Corallium elatius,Anthozoa,JP,CH,T,O
65467,2016,Corallium elatius,Anthozoa,JP,CH,T,O
65468,2016,Corallium elatius,Anthozoa,JP,IT,T,W
65469,2016,Corallium elatius,Anthozoa,JP,IT,T,W
65470,2016,Corallium elatius,Anthozoa,JP,IT,T,O
65471,2016,Corallium elatius,Anthozoa,JP,IT,T,O
65472,2016,Corallium elatius,Anthozoa,JP,SG,T,W
65473,2016,Corallium elatius,Anthozoa,JP,TW,T,W
